MTCD_number,group,D2D_first_request_RAO,D2D_initate_request_RAO,nRequest_D2D,RA_first_RAO,RA_initate_RAO,RA_success_RAO,nTransmit_RA,Preamble_number,MTCD_RA_status 
4939,9,545,545,1,554,554,554,1,25,D2D_RA
4940,16,612,616,2,624,624,624,1,46,D2D_RA
4941,10,750,754,2,760,760,760,1,29,D2D_RA
4942,13,707,707,1,714,714,714,1,37,D2D_RA
4943,11,341,345,2,354,354,354,1,31,D2D_RA
4944,2,298,298,1,308,308,308,1,4,D2D_RA
4945,16,412,416,2,424,424,424,1,46,D2D_RA
4946,13,306,306,1,313,313,313,1,39,D2D_RA
4947,6,259,259,1,267,267,267,1,16,D2D_RA
4948,4,435,435,1,443,443,443,1,11,D2D_RA
4949,1,506,506,1,513,513,513,1,3,D2D_RA
4950,9,361,371,2,369,381,381,2,27,D2D_RA
4951,7,291,291,1,299,299,299,1,19,D2D_RA
4952,15,204,226,4,216,233,233,3,45,D2D_RA
4953,12,220,224,2,232,232,232,1,34,D2D_RA
4954,12,494,498,2,506,506,506,1,35,D2D_RA
4955,12,547,570,4,554,578,578,3,35,D2D_RA
4956,16,295,299,2,307,307,307,1,47,D2D_RA
4957,16,257,257,1,265,265,265,1,46,D2D_RA
4958,5,292,320,5,304,329,329,3,14,D2D_RA
4959,11,296,306,2,304,315,315,2,31,D2D_RA
4960,6,359,386,5,371,394,394,3,17,D2D_RA
4961,5,544,544,1,552,552,552,1,14,D2D_RA
4962,5,555,555,1,563,563,563,1,14,D2D_RA
4963,10,328,328,1,336,336,336,1,28,D2D_RA
4964,8,798,802,2,809,809,809,1,22,D2D_RA
4965,3,544,568,4,552,577,577,3,8,D2D_RA
4966,4,387,387,1,396,396,396,1,11,D2D_RA
4967,5,545,545,1,553,553,553,1,14,D2D_RA
4968,13,290,290,1,299,299,299,1,38,D2D_RA
4969,8,309,313,2,321,321,321,1,24,D2D_RA
4970,13,177,186,2,184,194,194,2,37,D2D_RA
4971,11,430,448,4,442,456,456,2,32,D2D_RA
4972,3,232,232,1,240,240,240,1,7,D2D_RA
4973,6,327,331,2,340,340,340,1,16,D2D_RA
4974,13,437,450,3,448,461,461,2,38,D2D_RA
4975,1,351,355,2,363,363,363,1,1,D2D_RA
4976,9,356,360,2,368,368,368,1,26,D2D_RA
4977,3,79,83,2,88,88,88,1,8,D2D_RA
4978,8,615,619,2,627,627,627,1,22,D2D_RA
4979,13,601,601,1,608,608,608,1,39,D2D_RA
4980,4,510,514,2,522,522,522,1,11,D2D_RA
4981,8,546,546,1,554,554,554,1,23,D2D_RA
4982,4,753,753,1,760,760,760,1,10,D2D_RA
4983,12,239,251,3,249,257,257,2,36,D2D_RA
4984,14,102,106,2,112,112,112,1,41,D2D_RA
4985,2,493,497,2,505,505,505,1,5,D2D_RA
4986,12,257,257,1,264,264,264,1,35,D2D_RA
4987,13,495,499,2,508,508,508,1,37,D2D_RA
4988,2,265,265,1,273,273,273,1,4,D2D_RA
4989,4,640,640,1,648,648,648,1,10,D2D_RA
4990,14,191,195,2,201,201,201,1,41,D2D_RA
4991,3,528,538,2,536,547,547,2,7,D2D_RA
4992,1,262,266,2,274,274,274,1,3,D2D_RA
4993,3,389,393,2,401,401,401,1,9,D2D_RA
4994,13,284,288,2,296,296,296,1,39,D2D_RA
4995,7,421,435,3,433,444,444,2,21,D2D_RA
4996,16,205,209,2,216,216,216,1,46,D2D_RA
4997,9,503,507,2,517,517,517,1,25,D2D_RA
4998,16,344,344,1,352,352,352,1,48,D2D_RA
4999,4,292,306,3,304,314,314,2,11,D2D_RA
5000,7,540,544,2,552,552,552,1,19,D2D_RA
5001,3,333,337,2,346,346,346,1,9,D2D_RA
5002,2,295,299,2,310,310,310,1,4,D2D_RA
5003,9,206,210,2,217,217,217,1,26,D2D_RA
5004,4,540,544,2,552,552,552,1,11,D2D_RA
5005,3,330,330,1,339,339,339,1,7,D2D_RA
5006,16,349,353,2,361,361,361,1,46,D2D_RA
5007,11,559,563,2,570,570,570,1,32,D2D_RA
5008,6,403,433,5,411,441,441,3,16,D2D_RA
5009,14,149,153,2,160,160,160,1,41,D2D_RA
5010,13,564,568,2,576,576,576,1,38,D2D_RA
5011,16,434,434,1,444,444,444,1,46,D2D_RA
5012,3,386,386,1,396,396,396,1,8,D2D_RA
5013,14,370,384,3,378,392,392,2,41,D2D_RA
5014,1,179,179,1,186,186,186,1,1,D2D_RA
5015,5,246,250,2,258,258,258,1,15,D2D_RA
5016,3,332,336,2,344,344,344,1,8,D2D_RA
5017,2,320,320,1,328,328,328,1,4,D2D_RA
5018,6,524,539,3,537,547,547,2,18,D2D_RA
5019,9,315,315,1,323,323,323,1,27,D2D_RA
5020,2,539,552,3,546,561,561,2,4,D2D_RA
5021,9,775,779,2,785,785,785,1,25,D2D_RA
5022,10,683,683,1,689,689,689,1,28,D2D_RA
5023,15,363,363,1,372,372,372,1,44,D2D_RA
5024,1,399,403,2,412,412,412,1,1,D2D_RA
5025,11,583,587,2,593,593,593,1,33,D2D_RA
5026,16,407,411,2,418,418,418,1,48,D2D_RA
5027,16,417,417,1,424,424,424,1,48,D2D_RA
5028,6,397,401,2,409,409,409,1,16,D2D_RA
5029,16,544,555,2,553,562,562,2,47,D2D_RA
5030,15,618,618,1,624,624,624,1,44,D2D_RA
5031,7,414,418,2,426,426,426,1,20,D2D_RA
5032,7,364,392,5,376,400,400,3,21,D2D_RA
5033,6,406,425,4,419,432,432,2,18,D2D_RA
5034,1,224,234,2,232,240,240,2,3,D2D_RA
5035,3,770,770,1,776,776,776,1,7,D2D_RA
5036,3,606,619,3,617,630,630,2,7,D2D_RA
5037,15,206,210,2,218,218,218,1,43,D2D_RA
5038,5,438,466,5,450,474,474,3,13,D2D_RA
5039,9,610,610,1,618,618,618,1,25,D2D_RA
5040,10,195,195,1,202,202,202,1,29,D2D_RA
5041,1,438,442,2,453,453,453,1,1,D2D_RA
5042,13,422,451,5,435,462,462,3,37,D2D_RA
5043,15,368,368,1,376,376,376,1,45,D2D_RA
5044,16,493,507,3,505,516,516,2,46,D2D_RA
5045,5,366,386,4,380,395,395,2,13,D2D_RA
5046,1,410,410,1,418,418,418,1,3,D2D_RA
5047,2,256,267,2,265,274,274,2,6,D2D_RA
5048,14,257,257,1,265,265,265,1,40,D2D_RA
5049,9,495,499,2,507,507,507,1,26,D2D_RA
5050,10,314,314,1,322,322,322,1,30,D2D_RA
5051,1,359,363,2,373,373,373,1,2,D2D_RA
5052,16,339,339,1,346,346,346,1,48,D2D_RA
5053,14,636,659,4,648,665,665,3,42,D2D_RA
5054,8,213,217,2,224,224,224,1,23,D2D_RA
5055,16,586,586,1,593,593,593,1,46,D2D_RA
5056,8,754,762,2,760,769,769,2,22,D2D_RA
5057,10,103,107,2,113,113,113,1,28,D2D_RA
5058,13,259,267,2,265,275,275,2,38,D2D_RA
5059,6,485,514,5,498,524,524,3,17,D2D_RA
5060,10,223,227,2,235,235,235,1,30,D2D_RA
5061,7,742,746,2,752,752,752,1,21,D2D_RA
5062,15,746,762,3,752,768,768,3,45,D2D_RA
5063,15,484,488,2,496,496,496,1,44,D2D_RA
5064,14,482,482,1,491,491,491,1,40,D2D_RA
5065,2,440,440,1,448,448,448,1,5,D2D_RA
5066,10,158,170,3,168,178,178,2,28,D2D_RA
5067,10,190,211,4,201,218,218,3,30,D2D_RA
5068,1,259,259,1,268,268,268,1,2,D2D_RA
5069,13,332,346,3,344,355,355,2,37,D2D_RA
5070,12,537,537,1,544,544,544,1,36,D2D_RA
5071,12,354,354,1,363,363,363,1,35,D2D_RA
5072,4,327,331,2,337,337,337,1,12,D2D_RA
5073,13,677,690,3,688,697,697,2,37,D2D_RA
5074,7,891,891,1,896,896,896,1,20,D2D_RA
5075,11,90,90,1,96,96,96,1,32,D2D_RA
5076,11,517,521,2,529,529,529,1,31,D2D_RA
5077,12,758,762,2,768,768,768,1,34,D2D_RA
5078,2,391,395,2,404,404,404,1,5,D2D_RA
5079,4,475,488,3,482,496,496,2,10,D2D_RA
5080,15,312,331,3,320,341,341,3,43,D2D_RA
5081,9,561,561,1,569,569,569,1,27,D2D_RA
5082,9,424,449,4,432,458,458,3,25,D2D_RA
5083,6,224,224,1,232,232,232,1,16,D2D_RA
5084,13,855,859,2,864,864,864,1,37,D2D_RA
5085,3,386,386,1,396,396,396,1,9,D2D_RA
5086,8,461,465,2,473,473,473,1,24,D2D_RA
5087,5,52,56,2,64,64,64,1,13,D2D_RA
5088,5,110,114,2,120,120,120,1,13,D2D_RA
5089,2,574,578,2,587,587,587,1,4,D2D_RA
5090,4,459,459,1,465,465,465,1,12,D2D_RA
5091,8,558,571,3,569,579,579,2,23,D2D_RA
5092,12,556,560,2,569,569,569,1,34,D2D_RA
5093,14,609,651,6,617,658,658,5,40,D2D_RA
5094,2,272,272,1,280,280,280,1,5,D2D_RA
5095,11,334,338,2,347,347,347,1,31,D2D_RA
5096,10,360,360,1,368,368,368,1,29,D2D_RA
5097,5,616,626,2,624,633,633,2,14,D2D_RA
5098,14,621,625,2,632,632,632,1,41,D2D_RA
5099,13,689,706,3,696,713,713,3,38,D2D_RA
5100,13,123,123,1,129,129,129,1,37,D2D_RA
5101,10,174,178,2,185,185,185,1,30,D2D_RA
5102,5,167,179,3,177,188,188,2,15,D2D_RA
5103,3,482,497,3,491,505,505,2,9,D2D_RA
5104,4,499,499,1,509,509,509,1,10,D2D_RA
5105,1,212,216,2,224,224,224,1,3,D2D_RA
5106,11,532,547,3,545,555,555,2,32,D2D_RA
5107,3,415,419,2,428,428,428,1,8,D2D_RA
5108,5,383,387,2,396,396,396,1,15,D2D_RA
5109,4,653,657,2,665,665,665,1,12,D2D_RA
5110,6,537,537,1,546,546,546,1,16,D2D_RA
5111,10,354,354,1,362,362,362,1,30,D2D_RA
5112,7,577,577,1,586,586,586,1,19,D2D_RA
5113,16,273,273,1,280,280,280,1,47,D2D_RA
5114,1,398,402,2,411,411,411,1,2,D2D_RA
5115,7,314,314,1,323,323,323,1,19,D2D_RA
5116,8,270,274,2,283,283,283,1,22,D2D_RA
5117,9,124,138,3,136,145,145,2,25,D2D_RA
5118,11,526,530,2,537,537,537,1,33,D2D_RA
5119,14,431,435,2,445,445,445,1,41,D2D_RA
5120,9,383,387,2,395,395,395,1,25,D2D_RA
5121,2,315,315,1,323,323,323,1,4,D2D_RA
5122,5,350,385,6,363,393,393,3,15,D2D_RA
5123,6,283,291,2,289,298,298,2,16,D2D_RA
5124,13,390,394,2,402,402,402,1,37,D2D_RA
5125,5,354,354,1,364,364,364,1,13,D2D_RA
5126,7,470,474,2,483,483,483,1,20,D2D_RA
5127,11,541,555,3,553,563,563,2,32,D2D_RA
5128,13,162,162,1,169,169,169,1,39,D2D_RA
5129,1,265,275,2,273,282,282,2,3,D2D_RA
5130,12,616,626,2,624,634,634,2,34,D2D_RA
5131,12,395,395,1,404,404,404,1,34,D2D_RA
5132,7,198,211,3,209,219,219,2,19,D2D_RA
5133,7,835,835,1,840,840,840,1,21,D2D_RA
5134,1,265,265,1,273,273,273,1,2,D2D_RA
5135,14,374,378,2,385,385,385,1,42,D2D_RA
5136,11,258,267,2,265,276,276,2,31,D2D_RA
5137,13,463,467,2,475,475,475,1,39,D2D_RA
5138,10,472,472,1,481,481,481,1,28,D2D_RA
5139,7,377,387,2,385,396,396,2,20,D2D_RA
5140,12,271,275,2,283,283,283,1,34,D2D_RA
5141,11,372,376,2,386,386,386,1,31,D2D_RA
5142,13,472,482,2,480,491,491,2,39,D2D_RA
5143,4,615,619,2,625,625,625,1,12,D2D_RA
5144,5,363,371,2,369,382,382,2,15,D2D_RA
5145,1,146,146,1,153,153,153,1,3,D2D_RA
5146,4,524,528,2,536,536,536,1,12,D2D_RA
5147,4,149,171,4,160,179,179,3,11,D2D_RA
5148,2,717,721,2,728,728,728,1,4,D2D_RA
5149,14,447,451,2,458,458,458,1,42,D2D_RA
5150,16,363,386,4,370,395,395,3,46,D2D_RA
5151,11,365,369,2,377,377,377,1,31,D2D_RA
5152,2,403,403,1,412,412,412,1,6,D2D_RA
5153,10,275,275,1,284,284,284,1,28,D2D_RA
5154,1,534,538,2,546,546,546,1,2,D2D_RA
5155,16,644,648,2,657,657,657,1,47,D2D_RA
5156,12,576,586,2,584,594,594,2,35,D2D_RA
5157,13,147,147,1,153,153,153,1,38,D2D_RA
5158,15,500,528,5,512,536,536,3,45,D2D_RA
5159,15,426,426,1,434,434,434,1,45,D2D_RA
5160,7,471,475,2,485,485,485,1,19,D2D_RA
5161,6,675,675,1,684,684,684,1,16,D2D_RA
5162,4,635,635,1,643,643,643,1,10,D2D_RA
5163,8,223,227,2,235,235,235,1,22,D2D_RA
5164,16,485,489,2,497,497,497,1,46,D2D_RA
5165,5,275,275,1,283,283,283,1,13,D2D_RA
5166,15,302,306,2,313,313,313,1,44,D2D_RA
5167,13,798,802,2,808,808,808,1,38,D2D_RA
5168,7,392,392,1,401,401,401,1,19,D2D_RA
5169,1,304,314,2,312,321,321,2,1,D2D_RA
5170,2,215,219,2,226,226,226,1,5,D2D_RA
5171,8,643,643,1,650,650,650,1,22,D2D_RA
5172,2,666,674,2,672,681,681,2,5,D2D_RA
5173,3,299,322,4,306,332,332,3,9,D2D_RA
5174,5,615,619,2,628,628,628,1,13,D2D_RA
5175,3,745,754,2,752,760,760,2,8,D2D_RA
5176,9,285,289,2,297,297,297,1,27,D2D_RA
5177,9,614,618,2,625,625,625,1,26,D2D_RA
5178,2,340,344,2,352,352,352,1,4,D2D_RA
5179,14,233,243,2,241,249,249,2,42,D2D_RA
5180,9,523,523,1,530,530,530,1,27,D2D_RA
5181,4,360,360,1,368,368,368,1,11,D2D_RA
5182,7,869,873,2,880,880,880,1,20,D2D_RA
5183,13,221,225,2,233,233,233,1,37,D2D_RA
5184,2,723,723,1,729,729,729,1,4,D2D_RA
5185,10,554,554,1,563,563,563,1,29,D2D_RA
5186,7,361,361,1,369,369,369,1,19,D2D_RA
5187,7,161,171,2,169,177,177,2,21,D2D_RA
5188,9,684,688,2,696,696,696,1,25,D2D_RA
5189,5,653,657,2,664,664,664,1,14,D2D_RA
5190,8,371,371,1,381,381,381,1,24,D2D_RA
5191,8,599,611,3,609,616,616,2,24,D2D_RA
5192,6,385,385,1,393,393,393,1,17,D2D_RA
5193,2,585,595,2,593,602,602,2,5,D2D_RA
5194,6,297,307,2,305,315,315,2,18,D2D_RA
5195,15,722,722,1,728,728,728,1,45,D2D_RA
5196,6,352,371,3,360,380,380,3,17,D2D_RA
5197,3,350,354,2,361,361,361,1,9,D2D_RA
5198,15,670,674,2,681,681,681,1,43,D2D_RA
5199,1,236,240,2,248,248,248,1,3,D2D_RA
5200,10,409,409,1,418,418,418,1,29,D2D_RA
5201,14,465,465,1,473,473,473,1,42,D2D_RA
5202,5,279,283,2,290,290,290,1,13,D2D_RA
5203,4,412,416,2,425,425,425,1,10,D2D_RA
5204,7,636,640,2,648,648,648,1,19,D2D_RA
5205,11,527,531,2,538,538,538,1,33,D2D_RA
5206,16,529,529,1,537,537,537,1,46,D2D_RA
5207,5,220,234,3,232,240,240,2,14,D2D_RA
5208,4,82,82,1,88,88,88,1,12,D2D_RA
5209,9,500,504,2,513,513,513,1,25,D2D_RA
5210,9,695,699,2,705,705,705,1,27,D2D_RA
5211,4,583,587,2,594,594,594,1,11,D2D_RA
5212,15,402,426,4,410,435,435,3,43,D2D_RA
5213,10,358,362,2,371,371,371,1,28,D2D_RA
5214,16,397,401,2,411,411,411,1,47,D2D_RA
5215,2,575,579,2,589,589,589,1,4,D2D_RA
5216,8,251,251,1,259,259,259,1,24,D2D_RA
5217,3,469,473,2,482,482,482,1,8,D2D_RA
5218,7,436,451,3,449,458,458,2,21,D2D_RA
5219,9,477,481,2,490,490,490,1,27,D2D_RA
5220,4,391,395,2,405,405,405,1,12,D2D_RA
5221,13,366,370,2,380,380,380,1,37,D2D_RA
5222,4,340,344,2,352,352,352,1,12,D2D_RA
5223,4,332,336,2,344,344,344,1,12,D2D_RA
5224,12,400,400,1,409,409,409,1,34,D2D_RA
5225,7,258,258,1,267,267,267,1,19,D2D_RA
5226,3,602,602,1,609,609,609,1,7,D2D_RA
5227,3,355,384,5,363,393,393,3,8,D2D_RA
5228,11,431,435,2,444,444,444,1,31,D2D_RA
5229,1,444,448,2,456,456,456,1,2,D2D_RA
5230,1,305,315,2,313,323,323,2,2,D2D_RA
5231,9,258,258,1,267,267,267,1,25,D2D_RA
5232,3,612,616,2,624,624,624,1,8,D2D_RA
5233,2,421,425,2,433,433,433,1,6,D2D_RA
5234,3,351,355,2,364,364,364,1,7,D2D_RA
5235,13,335,353,4,347,361,361,2,37,D2D_RA
5236,9,762,762,1,768,768,768,1,27,D2D_RA
5237,3,424,424,1,432,432,432,1,9,D2D_RA
5238,13,773,786,3,784,792,792,2,37,D2D_RA
5239,12,294,298,2,306,306,306,1,34,D2D_RA
5240,5,662,666,2,672,672,672,1,15,D2D_RA
5241,2,163,163,1,171,171,171,1,4,D2D_RA
5242,11,452,456,2,464,464,464,1,33,D2D_RA
5243,6,537,562,4,546,570,570,3,17,D2D_RA
5244,3,529,529,1,537,537,537,1,8,D2D_RA
5245,1,683,683,1,688,688,688,1,3,D2D_RA
5246,12,225,225,1,232,232,232,1,36,D2D_RA
5247,12,657,675,3,664,682,682,3,36,D2D_RA
5248,4,706,706,1,713,713,713,1,10,D2D_RA
5249,4,704,704,1,712,712,712,1,10,D2D_RA
5250,1,657,667,2,665,673,673,2,1,D2D_RA
5251,8,656,656,1,664,664,664,1,24,D2D_RA
5252,14,402,402,1,410,410,410,1,41,D2D_RA
5253,6,445,449,2,456,456,456,1,17,D2D_RA
5254,2,416,426,2,424,435,435,2,5,D2D_RA
5255,6,244,258,3,256,265,265,2,17,D2D_RA
5256,7,213,235,4,224,242,242,3,19,D2D_RA
5257,4,640,640,1,648,648,648,1,11,D2D_RA
5258,10,686,690,2,696,696,696,1,30,D2D_RA
5259,3,351,355,2,364,364,364,1,8,D2D_RA
5260,14,625,625,1,632,632,632,1,42,D2D_RA
5261,16,381,400,4,394,410,410,2,46,D2D_RA
5262,6,829,833,2,840,840,840,1,16,D2D_RA
5263,5,636,640,2,648,648,648,1,13,D2D_RA
5264,3,459,459,1,468,468,468,1,9,D2D_RA
5265,15,390,408,4,402,417,417,2,44,D2D_RA
5266,10,415,419,2,429,429,429,1,28,D2D_RA
5267,3,857,857,1,864,864,864,1,7,D2D_RA
5268,10,454,458,2,466,466,466,1,28,D2D_RA
5269,12,671,675,2,683,683,683,1,34,D2D_RA
5270,12,668,672,2,680,680,680,1,34,D2D_RA
5271,8,539,539,1,546,546,546,1,22,D2D_RA
5272,12,450,450,1,459,459,459,1,34,D2D_RA
5273,3,211,211,1,219,219,219,1,8,D2D_RA
5274,7,601,632,5,608,640,640,4,20,D2D_RA
5275,4,235,235,1,243,243,243,1,11,D2D_RA
5276,5,391,409,4,403,417,417,2,13,D2D_RA
5277,7,658,658,1,665,665,665,1,21,D2D_RA
5278,9,708,712,2,720,720,720,1,27,D2D_RA
5279,11,410,410,1,419,419,419,1,31,D2D_RA
5280,7,439,443,2,453,453,453,1,19,D2D_RA
5281,13,398,427,5,411,437,437,3,38,D2D_RA
5282,6,500,504,2,512,512,512,1,18,D2D_RA
5283,4,542,555,3,553,563,563,2,11,D2D_RA
5284,6,469,483,3,481,491,491,2,17,D2D_RA
5285,14,641,641,1,648,648,648,1,42,D2D_RA
5286,3,364,368,2,376,376,376,1,9,D2D_RA
5287,11,77,81,2,88,88,88,1,31,D2D_RA
5288,10,338,338,1,345,345,345,1,29,D2D_RA
5289,9,258,258,1,267,267,267,1,26,D2D_RA
5290,11,355,355,1,364,364,364,1,33,D2D_RA
5291,16,368,368,1,377,377,377,1,46,D2D_RA
5292,16,468,472,2,480,480,480,1,47,D2D_RA
5293,15,193,193,1,201,201,201,1,43,D2D_RA
5294,13,280,280,1,289,289,289,1,37,D2D_RA
5295,5,415,419,2,427,427,427,1,15,D2D_RA
5296,9,291,291,1,300,300,300,1,25,D2D_RA
5297,5,342,360,4,354,368,368,2,13,D2D_RA
5298,12,171,171,1,177,177,177,1,36,D2D_RA
5299,4,468,482,3,480,490,490,2,11,D2D_RA
5300,9,431,435,2,445,445,445,1,25,D2D_RA
5301,5,500,504,2,512,512,512,1,14,D2D_RA
5302,14,302,306,2,314,314,314,1,42,D2D_RA
5303,7,411,411,1,420,420,420,1,19,D2D_RA
5304,9,255,259,2,268,268,268,1,26,D2D_RA
5305,13,365,408,7,378,416,416,4,39,D2D_RA
5306,13,575,579,2,587,587,587,1,38,D2D_RA
5307,14,575,579,2,587,587,587,1,41,D2D_RA
5308,6,221,225,2,232,232,232,1,17,D2D_RA
5309,14,508,512,2,521,521,521,1,40,D2D_RA
5310,9,298,322,4,306,330,330,3,25,D2D_RA
5311,13,179,179,1,185,185,185,1,37,D2D_RA
5312,16,568,568,1,577,577,577,1,46,D2D_RA
5313,14,346,346,1,353,353,353,1,40,D2D_RA
5314,5,440,440,1,448,448,448,1,15,D2D_RA
5315,11,415,419,2,428,428,428,1,32,D2D_RA
5316,12,743,747,2,752,752,752,1,36,D2D_RA
5317,7,355,355,1,365,365,365,1,19,D2D_RA
5318,5,117,121,2,128,128,128,1,14,D2D_RA
5319,4,104,104,1,112,112,112,1,10,D2D_RA
5320,2,430,474,7,443,482,482,4,5,D2D_RA
5321,7,696,706,2,704,712,712,2,21,D2D_RA
5322,6,415,419,2,430,430,430,1,16,D2D_RA
5323,8,391,395,2,402,402,402,1,23,D2D_RA
5324,15,412,416,2,424,424,424,1,45,D2D_RA
5325,14,267,267,1,276,276,276,1,40,D2D_RA
5326,6,469,483,3,481,491,491,2,18,D2D_RA
5327,10,602,602,1,610,610,610,1,29,D2D_RA
5328,5,645,649,2,656,656,656,1,14,D2D_RA
5329,2,492,506,3,504,515,515,2,5,D2D_RA
5330,8,153,170,3,160,177,177,3,22,D2D_RA
5331,2,533,537,2,545,545,545,1,4,D2D_RA
5332,6,264,306,6,272,314,314,5,17,D2D_RA
5333,14,85,89,2,96,96,96,1,42,D2D_RA
5334,1,332,336,2,344,344,344,1,3,D2D_RA
5335,11,678,682,2,689,689,689,1,31,D2D_RA
5336,12,383,387,2,395,395,395,1,35,D2D_RA
5337,14,702,706,2,713,713,713,1,40,D2D_RA
5338,14,125,129,2,136,136,136,1,41,D2D_RA
5339,5,631,635,2,641,641,641,1,13,D2D_RA
5340,5,562,587,4,570,594,594,3,13,D2D_RA
5341,5,227,227,1,234,234,234,1,15,D2D_RA
5342,12,779,779,1,785,785,785,1,36,D2D_RA
5343,4,536,546,2,544,553,553,2,12,D2D_RA
5344,15,725,729,2,736,736,736,1,45,D2D_RA
5345,8,322,322,1,332,332,332,1,22,D2D_RA
5346,14,546,546,1,555,555,555,1,41,D2D_RA
5347,15,910,914,2,920,920,920,1,43,D2D_RA
5348,16,242,242,1,251,251,251,1,47,D2D_RA
5349,1,431,435,2,443,443,443,1,3,D2D_RA
5350,10,710,722,3,720,728,728,2,28,D2D_RA
5351,2,621,634,3,632,640,640,2,5,D2D_RA
5352,1,476,480,2,488,488,488,1,1,D2D_RA
5353,12,383,387,2,395,395,395,1,36,D2D_RA
5354,12,218,218,1,226,226,226,1,34,D2D_RA
5355,13,769,769,1,776,776,776,1,37,D2D_RA
5356,13,550,554,2,561,561,561,1,39,D2D_RA
5357,13,631,635,2,641,641,641,1,39,D2D_RA
5358,2,305,305,1,313,313,313,1,5,D2D_RA
5359,3,245,249,2,257,257,257,1,7,D2D_RA
5360,7,137,137,1,144,144,144,1,19,D2D_RA
5361,8,318,322,2,332,332,332,1,23,D2D_RA
5362,14,659,659,1,666,666,666,1,40,D2D_RA
5363,12,400,400,1,409,409,409,1,35,D2D_RA
5364,1,394,394,1,402,402,402,1,1,D2D_RA
5365,7,536,546,2,544,554,554,2,20,D2D_RA
5366,7,615,632,4,626,640,640,2,21,D2D_RA
5367,3,699,699,1,706,706,706,1,8,D2D_RA
5368,6,405,419,3,417,430,430,2,17,D2D_RA
5369,8,336,355,3,344,364,364,3,23,D2D_RA
5370,9,490,490,1,498,498,498,1,26,D2D_RA
5371,8,197,201,2,208,208,208,1,24,D2D_RA
5372,2,613,617,2,624,624,624,1,4,D2D_RA
5373,13,500,538,6,512,547,547,4,37,D2D_RA
5374,16,420,424,2,432,432,432,1,48,D2D_RA
5375,15,723,723,1,729,729,729,1,43,D2D_RA
5376,4,627,627,1,633,633,633,1,12,D2D_RA
5377,10,422,426,2,434,434,434,1,29,D2D_RA
5378,1,746,746,1,753,753,753,1,1,D2D_RA
5379,15,479,483,2,492,492,492,1,44,D2D_RA
5380,3,325,329,2,336,336,336,1,9,D2D_RA
5381,10,347,347,1,354,354,354,1,28,D2D_RA
5382,1,230,234,2,241,241,241,1,1,D2D_RA
5383,4,501,505,2,515,515,515,1,10,D2D_RA
5384,5,119,123,2,129,129,129,1,14,D2D_RA
5385,10,411,411,1,419,419,419,1,30,D2D_RA
5386,12,470,474,2,480,480,480,1,36,D2D_RA
5387,14,747,747,1,753,753,753,1,42,D2D_RA
5388,9,220,224,2,232,232,232,1,25,D2D_RA
5389,12,530,530,1,540,540,540,1,35,D2D_RA
5390,15,634,634,1,641,641,641,1,44,D2D_RA
5391,16,314,314,1,323,323,323,1,47,D2D_RA
5392,15,565,569,2,577,577,577,1,44,D2D_RA
5393,6,536,536,1,544,544,544,1,18,D2D_RA
5394,14,444,448,2,456,456,456,1,42,D2D_RA
5395,2,378,387,2,385,397,397,2,4,D2D_RA
5396,11,490,499,2,497,507,507,2,32,D2D_RA
5397,1,138,138,1,145,145,145,1,1,D2D_RA
5398,16,200,200,1,208,208,208,1,47,D2D_RA
5399,15,719,723,2,729,729,729,1,44,D2D_RA
5400,6,802,802,1,808,808,808,1,17,D2D_RA
5401,10,484,523,6,497,531,531,4,29,D2D_RA
5402,14,262,266,2,273,273,273,1,42,D2D_RA
5403,7,528,538,2,536,546,546,2,21,D2D_RA
5404,13,341,360,4,354,369,369,2,37,D2D_RA
5405,4,213,217,2,224,224,224,1,11,D2D_RA
5406,7,530,539,2,537,548,548,2,19,D2D_RA
5407,14,575,579,2,587,587,587,1,42,D2D_RA
5408,16,584,584,1,592,592,592,1,46,D2D_RA
5409,4,494,498,2,508,508,508,1,11,D2D_RA
5410,15,379,402,4,386,411,411,3,43,D2D_RA
5411,12,257,266,2,264,275,275,2,35,D2D_RA
5412,3,74,74,1,80,80,80,1,7,D2D_RA
5413,4,345,345,1,354,354,354,1,12,D2D_RA
5414,11,234,234,1,241,241,241,1,33,D2D_RA
5415,11,204,208,2,216,216,216,1,31,D2D_RA
5416,1,518,522,2,531,531,531,1,2,D2D_RA
5417,1,380,384,2,392,392,392,1,3,D2D_RA
5418,6,550,554,2,563,563,563,1,18,D2D_RA
5419,12,644,648,2,656,656,656,1,34,D2D_RA
5420,4,628,632,2,640,640,640,1,12,D2D_RA
5421,12,640,640,1,648,648,648,1,35,D2D_RA
5422,15,441,451,2,449,462,462,2,43,D2D_RA
5423,2,408,408,1,416,416,416,1,6,D2D_RA
5424,14,481,481,1,489,489,489,1,42,D2D_RA
5425,12,644,658,3,656,664,664,2,35,D2D_RA
5426,9,408,408,1,416,416,416,1,26,D2D_RA
5427,4,509,513,2,521,521,521,1,10,D2D_RA
5428,3,487,491,2,500,500,500,1,7,D2D_RA
5429,11,533,537,2,546,546,546,1,32,D2D_RA
5430,10,628,642,3,640,649,649,2,28,D2D_RA
5431,16,631,643,3,641,648,648,2,48,D2D_RA
5432,13,238,242,2,250,250,250,1,38,D2D_RA
5433,5,373,377,2,384,384,384,1,15,D2D_RA
5434,13,561,561,1,569,569,569,1,39,D2D_RA
